ID_POL;Fecha_Siniestro;TipoSin;Costes
B86914;24/10/2017;Daños Propios;360,06
B86917;28/05/2017;Daños Propios;134,93
B86976;24/10/2017;Daños Propios;170,4
B86976;24/10/2017;Daños Propios;296,03
B86976;24/10/2017;Daños Propios;322,31
B86976;24/10/2017;Daños Propios;385,78
B86976;24/10/2017;Daños Propios;398,05
B87020;03/10/2017;Daños Propios;274,2
B87034;16/09/2017;Daños Propios;292,42
B87034;16/09/2017;Daños Propios;296,68
B87034;16/09/2017;Daños Propios;566,61
B87034;16/09/2017;Daños Propios;629,57
B87052;29/01/2017;Daños Propios;145,48
B87058;10/02/2017;Daños Propios;1056,61
B87079;08/01/2017;Daños Propios;197,98
B87079;27/01/2017;Daños Propios;574,76
B87088;22/09/2017;Daños Propios;177,63
B87132;04/11/2017;Daños Propios;128,11
B87132;04/11/2017;Daños Propios;142,82
B87132;04/11/2017;Daños Propios;384,36
B87179;12/10/2017;Daños Propios;214,64
B87179;12/10/2017;Daños Propios;423,38
B87179;22/06/2017;Daños Propios;727,78
B87179;01/10/2017;Daños Propios;778,92
B87179;12/10/2017;Daños Propios;872,43
B87194;04/07/2017;Daños Propios;376,59
B87284;01/07/2017;Daños Propios;280,21
B87356;03/11/2017;Daños Propios;71,96
B87361;19/12/2017;Daños Propios;37,4
B87370;28/01/2017;Daños Propios;540,41
B87403;28/02/2017;Daños Propios;766,53
B87412;21/05/2017;Daños Propios;194,76
B87412;15/09/2017;Daños Propios;224,22
B87413;11/08/2017;Daños Propios;742,97
B87462;05/05/2017;Daños Propios;919,31
B87484;03/02/2017;Daños Propios;1042
B87542;05/09/2017;Daños Propios;71,96
B87587;07/07/2017;Daños Propios;37,4
B87611;21/02/2017;Daños Propios;86
B87611;03/10/2017;Daños Propios;240,96
B87611;03/10/2017;Daños Propios;269,59
B87630;17/09/2017;Daños Propios;511,6
B87633;03/11/2017;Daños Propios;190,89
B87644;02/07/2017;Daños Propios;154,64
B87656;22/05/2017;Daños Propios;315,67
B87684;19/06/2017;Daños Propios;711,71
B87693;28/05/2017;Daños Propios;329,44
B87702;14/10/2017;Daños Propios;175,87
B87702;03/10/2017;Daños Propios;268,9
B87702;14/10/2017;Daños Propios;282,46
B87702;14/10/2017;Daños Propios;377,17
B87702;14/10/2017;Daños Propios;468,79
B87731;17/02/2017;Daños Propios;197,3
B87731;17/11/2017;Daños Propios;283,36
B87731;17/11/2017;Daños Propios;1072,07
B87743;20/11/2017;Daños Propios;333,34
B87757;30/09/2017;Daños Propios;480,39
B87763;16/09/2017;Daños Propios;1959,11
B87768;11/09/2017;Daños Propios;1208,73
B87780;22/10/2017;Daños Propios;1496,62
B87807;02/09/2017;Daños Propios;218
B87827;06/11/2017;Daños Propios;3019,11
B87828;23/10/2017;Daños Propios;273,42
B87828;23/10/2017;Daños Propios;289,72
B87839;03/01/2017;Daños Propios;223,07
B87850;07/08/2017;Daños Propios;467
B87874;07/11/2017;Daños Propios;156,28
B87874;07/11/2017;Daños Propios;412,55
B87874;07/11/2017;Daños Propios;653,81
B87874;07/11/2017;Daños Propios;653,81
B87898;28/03/2017;Daños Propios;336,03
B87920;04/09/2017;Daños Propios;375,19
B87977;09/09/2017;Daños Propios;382,54
B88000;14/10/2017;Daños Propios;357,16
B88011;03/11/2017;Daños Propios;94,03
B88011;03/11/2017;Daños Propios;271,54
B88011;03/11/2017;Daños Propios;287,87
B88011;03/11/2017;Daños Propios;434,89
B88011;03/11/2017;Daños Propios;444,69
B88017;21/07/2017;Daños Propios;299,73
B88021;24/11/2017;Daños Propios;409,33
B88048;25/04/2017;Daños Propios;99,24
B88059;10/08/2017;Daños Propios;526,24
B88072;22/03/2017;Daños Propios;2378,59
B88085;21/10/2017;Daños Propios;1217,07
B88106;21/07/2017;Daños Propios;122,05
B88106;18/02/2017;Daños Propios;220,84
B88117;20/10/2017;Daños Propios;348,91
B88125;06/11/2017;Daños Propios;96,29
B88125;10/11/2017;Daños Propios;102,27
B88125;10/11/2017;Daños Propios;205,63
B88125;06/11/2017;Daños Propios;218,44
B88125;06/11/2017;Daños Propios;474,19
B88137;09/10/2017;Daños Propios;283,31
B88145;30/06/2017;Daños Propios;167,75
B88145;21/05/2017;Daños Propios;181,66
B88145;14/04/2017;Daños Propios;195,14
B88145;21/05/2017;Daños Propios;456,86
B88152;25/06/2017;Daños Propios;2214,25
B88155;20/10/2017;Daños Propios;82,19
B88155;20/10/2017;Daños Propios;121,06
B88155;21/05/2017;Daños Propios;194,03
B88155;20/10/2017;Daños Propios;215,26
B88155;20/10/2017;Daños Propios;232,96
B88155;20/10/2017;Daños Propios;316,64
B88170;20/10/2017;Daños Propios;686,36
B88190;30/10/2017;Daños Propios;70,12
B88190;30/10/2017;Daños Propios;70,12
B88190;30/10/2017;Daños Propios;234,33
B88190;30/10/2017;Daños Propios;300,62
B88190;30/10/2017;Daños Propios;427,73
B88205;10/11/2017;Daños Propios;1008,93
B88208;16/03/2017;Daños Propios;606,19
B88208;03/07/2017;Daños Propios;614,79
B88208;26/01/2017;Daños Propios;672,75
B88315;02/09/2017;Daños Propios;211,64
B88315;21/08/2017;Daños Propios;289,08
B88315;02/09/2017;Daños Propios;356,84
B88320;26/02/2017;Daños Propios;611,17
B88320;13/07/2017;Daños Propios;918,71
B88342;21/05/2017;Daños Propios;614,09
B88354;22/05/2017;Daños Propios;655,86
B88354;22/05/2017;Daños Propios;943,91
B88355;08/07/2017;Daños Propios;351,55
B88355;08/07/2017;Daños Propios;415,32
B88363;03/11/2017;Daños Propios;289,13
B88363;03/11/2017;Daños Propios;394,33
B88363;14/10/2017;Daños Propios;561,05
B88366;08/01/2017;Daños Propios;217,23
B88368;25/11/2017;Daños Propios;79,86
B88368;25/11/2017;Daños Propios;304,02
B88368;25/11/2017;Daños Propios;431,33
B88368;25/11/2017;Daños Propios;470,74
B88388;09/05/2017;Daños Propios;108,45
B88388;27/04/2017;Daños Propios;132,36
B88388;14/11/2017;Daños Propios;289,84
B88388;14/11/2017;Daños Propios;433,22
B88388;14/11/2017;Daños Propios;445,63
B88434;14/07/2017;Daños Propios;421,18
B88474;08/06/2017;Daños Propios;248,8
B88474;15/07/2017;Daños Propios;905,32
B88506;24/02/2017;Daños Propios;418,85
B88506;21/02/2017;Daños Propios;4538,77
B88519;05/11/2017;Daños Propios;116,3
B88519;30/10/2017;Daños Propios;1457,86
B88527;04/01/2017;Daños Propios;107,64
B88538;21/07/2017;Daños Propios;381,28
B88542;17/06/2017;Daños Propios;628,85
B88564;24/03/2017;Daños Propios;122,45
B88581;18/10/2017;Daños Propios;424,61
B88581;18/10/2017;Daños Propios;2395,13
B88584;02/06/2017;Daños Propios;125,89
B88584;02/06/2017;Daños Propios;238,21
B88584;02/06/2017;Daños Propios;328,27
B88584;02/06/2017;Daños Propios;387,78
B88584;02/06/2017;Daños Propios;1882,13
B88589;11/08/2017;Daños Propios;507,32
B88654;02/06/2017;Daños Propios;1008,58
B88665;28/05/2017;Daños Propios;1565,22
B88709;18/08/2017;Daños Propios;659,92
B88709;18/01/2017;Daños Propios;1495,16
B88717;08/05/2017;Daños Propios;681,25
B88742;12/03/2017;Daños Propios;326,83
B88742;29/09/2017;Daños Propios;1880,73
B88747;21/01/2017;Daños Propios;102,55
B88751;18/07/2017;Daños Propios;629,84
B88768;26/09/2017;Daños Propios;1015,37
B88793;21/04/2017;Daños Propios;143,02
B88793;27/04/2017;Daños Propios;5266,67
B88803;13/04/2017;Daños Propios;211,11
B88806;09/01/2017;Daños Propios;350,04
B88822;10/03/2017;Daños Propios;249,52
B88859;24/08/2017;Daños Propios;446,39
B88863;03/11/2017;Daños Propios;173,97
B88865;09/04/2017;Daños Propios;1134,43
B88866;14/07/2017;Daños Propios;136,22
B88878;11/11/2017;Daños Propios;210,3
B88882;27/04/2017;Daños Propios;71,96
B88897;15/06/2017;Daños Propios;299,73
B88901;14/09/2017;Daños Propios;71,2
B88901;09/10/2017;Daños Propios;130,47
B88901;23/09/2017;Daños Propios;540,99
B88901;22/09/2017;Daños Propios;619,25
B88925;27/10/2017;Daños Propios;192,91
B88925;30/10/2017;Daños Propios;257,4
B88925;30/10/2017;Daños Propios;257,4
B88925;27/10/2017;Daños Propios;259,6
B88925;27/10/2017;Daños Propios;370,72
B88925;27/10/2017;Daños Propios;370,72
B88925;27/10/2017;Daños Propios;633,35
B88940;20/01/2017;Daños Propios;729,78
B89006;01/04/2017;Daños Propios;262,88
B89037;06/10/2017;Daños Propios;403,17
B89072;17/09/2017;Daños Propios;54,83
B89078;26/03/2017;Daños Propios;123,59
B89078;26/03/2017;Daños Propios;279,93
B89089;13/11/2017;Daños Propios;189,41
B89089;01/10/2017;Daños Propios;245,92
B89089;01/11/2017;Daños Propios;411,15
B89113;05/09/2017;Daños Propios;490,52
B89113;05/09/2017;Daños Propios;527,84
B89113;29/05/2017;Daños Propios;630,68
B89135;22/07/2017;Daños Propios;872,08
B89135;21/07/2017;Daños Propios;1006,86
B89135;21/07/2017;Daños Propios;1040,09
B89135;21/07/2017;Daños Propios;1205,14
B89135;21/07/2017;Daños Propios;4081,11
B89179;27/09/2017;Daños Propios;644,43
B89179;21/07/2017;Daños Propios;658,26
B89179;21/07/2017;Daños Propios;664,43
B89185;04/11/2017;Daños Propios;123,54
B89193;12/11/2017;Daños Propios;141,15
B89219;19/09/2017;Daños Propios;727,26
B89234;28/04/2017;Daños Propios;2219,76
B89280;16/10/2017;Daños Propios;211,25
B89280;16/10/2017;Daños Propios;396,79
B89280;16/10/2017;Daños Propios;428,3
B89280;16/10/2017;Daños Propios;753,31
B89291;01/09/2017;Daños Propios;483,24
B89291;28/03/2017;Daños Propios;5537,46
B89293;20/04/2017;Daños Propios;802,21
B89297;11/11/2017;Daños Propios;339,84
B89325;28/07/2017;Daños Propios;150,16
B89329;22/09/2017;Daños Propios;1163,27
B89341;17/10/2017;Daños Propios;672,79
B89369;19/07/2017;Daños Propios;383,28
B89380;21/10/2017;Daños Propios;157,72
B89380;21/10/2017;Daños Propios;208,41
B89382;19/07/2017;Daños Propios;299,73
B89391;30/05/2017;Daños Propios;640,56
B89395;14/10/2017;Daños Propios;70,86
B89395;14/10/2017;Daños Propios;157,69
B89395;14/10/2017;Daños Propios;208,7
B89395;14/10/2017;Daños Propios;380,36
B89395;07/10/2017;Daños Propios;452,07
B89395;14/10/2017;Daños Propios;909,56
B89401;01/04/2017;Daños Propios;146,25
B89410;17/04/2017;Daños Propios;657,04
B89410;17/04/2017;Daños Propios;1271,97
B89421;03/11/2017;Daños Propios;91,52
B89421;03/11/2017;Daños Propios;254,2
B89421;03/11/2017;Daños Propios;270,43
B89421;03/11/2017;Daños Propios;335,52
B89421;03/11/2017;Daños Propios;568,57
B89433;12/11/2017;Daños Propios;255,27
B89451;13/01/2017;Daños Propios;141
B89451;01/04/2017;Daños Propios;476,98
B89471;07/05/2017;Daños Propios;87,28
B89471;11/03/2017;Daños Propios;1378,68
B89478;21/10/2017;Daños Propios;461,41
B89478;20/10/2017;Daños Propios;1181,58
B89496;09/09/2017;Daños Propios;426,44
B89496;09/09/2017;Daños Propios;549,85
B89496;09/09/2017;Daños Propios;594,05
B89496;09/09/2017;Daños Propios;594,05
B89497;14/05/2017;Daños Propios;250,71
B89497;15/10/2017;Daños Propios;518,22
B89503;07/10/2017;Daños Propios;276,86
B89503;09/10/2017;Daños Propios;276,86
B89549;27/01/2017;Daños Propios;1516,86
B89549;18/03/2017;Daños Propios;1517,85
B89572;23/09/2017;Daños Propios;825,4
B89596;06/11/2017;Daños Propios;116,46
B89596;06/11/2017;Daños Propios;210,18
B89596;06/11/2017;Daños Propios;229,78
B89596;06/11/2017;Daños Propios;251,56
B89618;25/09/2017;Daños Propios;4979,71
B89628;22/04/2017;Daños Propios;94,38
B89636;06/05/2017;Daños Propios;352,45
B89638;14/01/2017;Daños Propios;915,86
B89667;11/08/2017;Daños Propios;263,19
B89667;11/08/2017;Daños Propios;464,4
B89722;03/10/2017;Daños Propios;1444,65
B89772;25/07/2017;Daños Propios;1443,23
B89847;04/10/2017;Daños Propios;122,97
B89847;03/07/2017;Daños Propios;2503,74
B89855;22/11/2017;Daños Propios;172,44
B89855;18/11/2017;Daños Propios;189,03
B89855;18/11/2017;Daños Propios;199,44
B89855;18/11/2017;Daños Propios;341,13
B89855;19/11/2017;Daños Propios;413,82
B89855;18/11/2017;Daños Propios;420,57
B89872;08/08/2017;Daños Propios;1676,07
B89878;24/11/2017;Daños Propios;1565,24
B89880;22/10/2017;Daños Propios;197,07
B89894;18/06/2017;Daños Propios;299,96
B89909;04/09/2017;Daños Propios;290,93
B89918;14/11/2017;Daños Propios;71,96
B89930;02/12/2017;Daños Propios;406,14
B89930;09/12/2017;Daños Propios;890,58
B89930;08/03/2017;Daños Propios;1279,42
B89939;18/06/2017;Daños Propios;63,8
B89939;07/08/2017;Daños Propios;199,38
B89939;18/06/2017;Daños Propios;278,75
B89939;18/06/2017;Daños Propios;335,12
B89973;15/03/2017;Daños Propios;175,16
B89991;16/07/2017;Daños Propios;1576,12
B90053;05/11/2017;Daños Propios;96,41
B90053;05/11/2017;Daños Propios;212,91
B90053;05/11/2017;Daños Propios;251,57
B90053;05/11/2017;Daños Propios;264,15
B90060;12/05/2017;Daños Propios;420,53
B90060;12/05/2017;Daños Propios;474,38
B90060;05/05/2017;Daños Propios;499,73
B90060;12/05/2017;Daños Propios;870,44
B90062;22/10/2017;Daños Propios;1477,23
B90063;10/06/2017;Daños Propios;805,06
B90103;26/11/2017;Daños Propios;232,33
B90103;26/11/2017;Daños Propios;293,63
B90103;26/11/2017;Daños Propios;368,23
B90103;26/11/2017;Daños Propios;371,31
B90125;03/11/2017;Daños Propios;336,33
B90125;03/11/2017;Daños Propios;473,54
B90138;24/10/2017;Daños Propios;91,41
B90138;24/10/2017;Daños Propios;145,43
B90138;24/10/2017;Daños Propios;145,43
B90138;24/10/2017;Daños Propios;563,44
B90148;12/12/2017;Daños Propios;1517,04
B90173;10/11/2017;Daños Propios;210,67
B90173;10/11/2017;Daños Propios;223,28
B90178;22/09/2017;Daños Propios;94,38
B90178;25/02/2017;Daños Propios;164,11
B90178;09/10/2017;Daños Propios;201,68
B90178;15/10/2017;Daños Propios;211,48
B90178;09/10/2017;Daños Propios;229,06
B90178;25/02/2017;Daños Propios;265,17
B90178;15/11/2017;Daños Propios;310,85
B90178;09/10/2017;Daños Propios;439,24
B90178;09/10/2017;Daños Propios;439,24
B90178;21/02/2017;Daños Propios;493,53
B90178;21/02/2017;Daños Propios;529,97
B90178;27/05/2017;Daños Propios;1729,56
B90200;01/02/2017;Daños Propios;648,59
B90203;20/03/2017;Daños Propios;378,17
B90217;25/06/2017;Daños Propios;206,56
B90217;25/06/2017;Daños Propios;351,53
B90237;17/10/2017;Daños Propios;256,11
B90283;21/10/2017;Daños Propios;320,12
B90305;16/09/2017;Daños Propios;276,86
B90351;26/06/2017;Daños Propios;1024,77
B90402;03/10/2017;Daños Propios;923,65
B90412;10/07/2017;Daños Propios;70,37
B90412;10/07/2017;Daños Propios;654,12
B90447;08/02/2017;Daños Propios;181,17
B90447;05/07/2017;Daños Propios;232,98
B90464;24/10/2017;Daños Propios;222,86
B90501;31/10/2017;Daños Propios;290,56
B90504;04/08/2017;Daños Propios;3737,63
B90514;18/11/2017;Daños Propios;159,1
B90514;03/11/2017;Daños Propios;299,17
B90514;18/11/2017;Daños Propios;300,85
B90514;18/11/2017;Daños Propios;370,66
B90514;18/11/2017;Daños Propios;568,89
B90514;18/11/2017;Daños Propios;619,81
B90520;09/11/2017;Daños Propios;319
B90520;20/10/2017;Daños Propios;692,58
B90524;15/07/2017;Daños Propios;92,75
B90524;21/10/2017;Daños Propios;429,42
B90524;20/10/2017;Daños Propios;431,36
B90524;21/10/2017;Daños Propios;474,86
B90524;20/10/2017;Daños Propios;677,64
B90527;27/11/2017;Daños Propios;293,62
B90527;26/11/2017;Daños Propios;356,27
B90527;02/04/2017;Daños Propios;1512,47
B90530;06/03/2017;Daños Propios;313,71
B90530;20/03/2017;Daños Propios;1053,03
B90530;05/11/2017;Daños Propios;1738,59
B90551;15/03/2017;Daños Propios;83,59
B90555;10/11/2017;Daños Propios;302,67
B90588;10/11/2017;Daños Propios;565,52
B90590;05/11/2017;Daños Propios;134,6
B90590;05/11/2017;Daños Propios;218,61
B90590;05/11/2017;Daños Propios;270,02
B90590;05/11/2017;Daños Propios;342,97
B90590;05/11/2017;Daños Propios;354,52
B90590;17/02/2017;Daños Propios;370,13
B90600;20/05/2017;Daños Propios;442,79
B90609;17/04/2017;Daños Propios;316
B90614;01/11/2017;Daños Propios;192,9
B90614;01/10/2017;Daños Propios;311,57
B90645;06/05/2017;Daños Propios;644,92
B90645;04/11/2017;Daños Propios;2707,29
B90654;08/07/2017;Daños Propios;244,07
B90654;24/10/2017;Daños Propios;2965,59
B90719;24/06/2017;Daños Propios;528,88
B90785;31/07/2017;Daños Propios;276,86
B90789;30/07/2017;Daños Propios;172,86
B90789;30/07/2017;Daños Propios;197,45
B90798;21/04/2017;Daños Propios;3091,27
B90802;07/10/2017;Daños Propios;137,55
B90802;13/06/2017;Daños Propios;242,36
B90802;07/10/2017;Daños Propios;300,58
B90802;07/10/2017;Daños Propios;338,48
B90821;09/10/2017;Daños Propios;163,97
B90821;09/10/2017;Daños Propios;243,56
B90821;09/10/2017;Daños Propios;263,44
B90821;09/10/2017;Daños Propios;353,69
B90821;09/10/2017;Daños Propios;353,69
B90853;20/09/2017;Daños Propios;1734,5
B90874;20/11/2017;Daños Propios;332,22
B90897;24/09/2017;Daños Propios;298,77
B90897;24/09/2017;Daños Propios;392,2
B90897;24/09/2017;Daños Propios;430,95
B90908;03/06/2017;Daños Propios;465,93
B90911;22/04/2017;Daños Propios;255,74
B90911;22/04/2017;Daños Propios;412,31
B90914;11/03/2017;Daños Propios;95,25
B90960;21/10/2017;Daños Propios;177,13
B90960;21/10/2017;Daños Propios;284,72
B90960;17/10/2017;Daños Propios;347,86
B90960;21/10/2017;Daños Propios;379,89
B90960;17/10/2017;Daños Propios;763,65
B90966;19/08/2017;Daños Propios;71,96
B90970;28/06/2017;Daños Propios;541,1
B90976;15/04/2017;Daños Propios;71,96
B91129;04/11/2017;Daños Propios;349,62
B91129;04/11/2017;Daños Propios;421,91
B91129;04/11/2017;Daños Propios;532,76
B91129;04/11/2017;Daños Propios;614,69
B91217;05/11/2017;Daños Propios;686,58
B91236;13/04/2017;Daños Propios;589,46
B91269;12/05/2017;Daños Propios;299,73
B91283;28/10/2017;Daños Propios;102,74
B91283;28/10/2017;Daños Propios;308,28
B91283;28/10/2017;Daños Propios;378,35
B91283;28/10/2017;Daños Propios;432,47
B91283;28/10/2017;Daños Propios;436
B91287;18/10/2017;Daños Propios;231,52
B91362;10/06/2017;Daños Propios;1047,63
B91380;29/01/2017;Daños Propios;396,53
B91380;08/07/2017;Daños Propios;427,18
B91380;24/07/2017;Daños Propios;560,58
B91408;06/10/2017;Daños Propios;164,26
B91408;06/10/2017;Daños Propios;278,77
B91408;06/10/2017;Daños Propios;283,76
B91408;06/10/2017;Daños Propios;374,35
B91408;06/10/2017;Daños Propios;377,33
B91440;21/02/2017;Daños Propios;1039,99
B91444;19/11/2017;Daños Propios;158,56
B91444;19/11/2017;Daños Propios;225,7
B91444;19/11/2017;Daños Propios;245,52
B91444;19/11/2017;Daños Propios;418,44
B91444;19/11/2017;Daños Propios;418,44
B91446;29/07/2017;Daños Propios;250,43
B91446;29/07/2017;Daños Propios;504,65
B91446;30/07/2017;Daños Propios;612,85
B91452;03/09/2017;Daños Propios;289,78
B91452;03/07/2017;Daños Propios;1087,8
B91461;22/10/2017;Daños Propios;246,14
B91461;22/10/2017;Daños Propios;266,95
B91461;22/10/2017;Daños Propios;342,03
B91461;22/10/2017;Daños Propios;354,49
B91467;10/06/2017;Daños Propios;254,93
B91494;27/10/2017;Daños Propios;196,12
B91503;03/10/2017;Daños Propios;227,98
B91503;03/10/2017;Daños Propios;250,89
B91503;03/10/2017;Daños Propios;320,87
B91533;29/10/2017;Daños Propios;1004,8
B91533;27/10/2017;Daños Propios;1149,11
B91534;15/07/2017;Daños Propios;411,73
B91562;22/09/2017;Daños Propios;746,15
B91582;12/11/2017;Daños Propios;164,23
B91582;12/11/2017;Daños Propios;256,52
B91582;12/11/2017;Daños Propios;332,53
B91582;12/11/2017;Daños Propios;332,53
B91584;26/05/2017;Daños Propios;503,46
B91644;10/07/2017;Daños Propios;291,31
B91648;10/11/2017;Daños Propios;299,29
B91684;08/05/2017;Daños Propios;828,47
B91684;11/03/2017;Daños Propios;867,4
B91688;05/11/2017;Daños Propios;328,82
B91694;22/10/2017;Daños Propios;97,02
B91694;22/10/2017;Daños Propios;174,53
B91694;22/10/2017;Daños Propios;212,44
B91694;22/10/2017;Daños Propios;439,7
B91702;22/10/2017;Daños Propios;83,59
B91714;26/11/2017;Daños Propios;1999,44
B91723;25/09/2017;Daños Propios;584,42
B91761;26/06/2017;Daños Propios;276
B91761;12/06/2017;Daños Propios;300,37
B91767;12/12/2017;Daños Propios;303,73
B91767;12/12/2017;Daños Propios;630,12
B91767;12/12/2017;Daños Propios;652,24
B91824;14/11/2017;Daños Propios;257,83
B91824;15/02/2017;Daños Propios;2469,79
B91829;28/10/2017;Daños Propios;174,93
B91829;03/11/2017;Daños Propios;313,17
B91829;03/11/2017;Daños Propios;313,17
B91829;28/10/2017;Daños Propios;372,35
B91836;16/07/2017;Daños Propios;200
B91858;18/07/2017;Daños Propios;654,14
B91861;07/01/2017;Daños Propios;349,47
B91937;28/08/2017;Daños Propios;107,64
B91949;19/11/2017;Daños Propios;277,78
B91953;11/11/2018;Daños Propios;624
B91969;24/09/2017;Daños Propios;232,55
B91983;21/04/2017;Daños Propios;816
B91998;26/06/2017;Daños Propios;171,18
B91998;17/10/2017;Daños Propios;354,01
B92009;23/10/2017;Daños Propios;501,81
B92015;10/11/2017;Daños Propios;251,93
B92015;10/11/2017;Daños Propios;326,75
B92015;10/11/2017;Daños Propios;528,97
